day,timestamp,pnl,position
-2,881500,-43622.0,5
-2,881600,-43634.5,5
-2,881700,-43634.5,5
-2,881800,-43627.0,5
-2,881900,-43627.0,5
-2,882000,-43627.0,5
-2,882100,-43619.5,5
-2,882200,-43627.0,5
-2,882300,-43667.0,5
-2,882400,-43627.0,5
-2,882500,-43624.5,5
-2,882600,-43622.0,5
-2,882700,-43622.0,5
-2,882800,-43622.0,5
-2,882900,-43622.0,5
-2,883000,-43622.0,5
-2,883100,-43629.5,5
-2,883200,-43622.0,5
-2,883300,-43614.5,5
-2,883400,-43622.0,5
-2,883500,-43619.5,5
-2,883600,-43587.0,5
-2,883700,-43617.0,5
-2,883800,-43617.0,5
-2,883900,-43624.5,5
-2,884000,-43572.0,10
-2,884100,-43587.0,10
-2,884200,-43572.0,10
-2,884300,-43572.0,10
-2,884400,-43557.0,10
-2,884500,-43552.0,10
-2,884600,-43652.0,10
-2,884700,-43562.0,10
-2,884800,-43562.0,10
-2,884900,-43547.0,10
-2,885000,-43562.0,10
-2,885100,-43562.0,10
-2,885200,-43547.0,10
-2,885300,-43562.0,10
-2,885400,-43547.0,10
-2,885500,-43542.0,10
-2,885600,-43552.0,10
-2,885700,-43552.0,10
-2,885800,-43552.0,10
-2,885900,-43552.0,10
-2,886000,-43552.0,10
-2,886100,-43552.0,10
-2,886200,-43562.0,10
-2,886300,-43537.0,10
-2,886400,-43492.0,10
-2,886500,-43547.0,10
-2,886600,-43557.0,10
-2,886700,-43542.0,10
-2,886800,-43532.0,10
-2,886900,-43710.0,28
-2,887000,-43570.0,28
-2,887100,-43570.0,28
-2,887200,-43603.0,18
-2,887300,-43648.0,18
-2,887400,-43630.0,18
-2,887500,-43621.0,18
-2,887600,-43639.0,18
-2,887700,-43612.0,18
-2,887800,-43612.0,18
-2,887900,-43612.0,18
-2,888000,-43612.0,18
-2,888100,-43612.0,18
-2,888200,-43585.0,18
-2,888300,-43504.0,18
-2,888400,-43705.0,0
-2,888500,-43782.0,11
-2,888600,-43776.5,11
-2,888700,-43760.0,11
-2,888800,-43760.0,11
-2,888900,-43760.0,11
-2,889000,-43760.0,11
-2,889100,-43760.0,11
-2,889200,-43760.0,11
-2,889300,-43694.0,11
-2,889400,-43760.0,11
-2,889500,-43815.0,11
-2,889600,-43749.0,11
-2,889700,-43749.0,11
-2,889800,-43807.0,14
-2,889900,-43737.0,14
-2,890000,-43737.0,14
-2,890100,-43737.0,14
-2,890200,-43737.0,14
-2,890300,-43730.0,14
-2,890400,-43737.0,14
-2,890500,-43730.0,14
-2,890600,-43723.0,14
-2,890700,-43709.0,14
-2,890800,-43744.0,14
-2,890900,-43723.0,14
-2,891000,-43784.5,3
-2,891100,-43789.0,3
-2,891200,-43784.5,3
-2,891300,-43771.0,3
-2,891400,-43862.0,13
-2,891500,-43842.5,13
-2,891600,-43836.0,13
-2,891700,-43914.0,13
-2,891800,-43836.0,13
-2,891900,-43910.0,25
-2,892000,-43860.0,25
-2,892100,-43860.0,25
-2,892200,-43860.0,25
-2,892300,-43860.0,25
-2,892400,-43860.0,25
-2,892500,-43847.5,25
-2,892600,-43835.0,25
-2,892700,-43847.5,25
-2,892800,-43873.0,16
-2,892900,-43889.0,16
-2,893000,-43889.0,16
-2,893100,-43889.0,16
-2,893200,-43889.0,16
-2,893300,-43889.0,16
-2,893400,-43889.0,16
-2,893500,-43881.0,16
-2,893600,-43873.0,16
-2,893700,-43873.0,16
-2,893800,-43889.5,7
-2,893900,-43910.5,7
-2,894000,-43900.0,7
-2,894100,-43900.0,7
-2,894200,-43900.0,7
-2,894300,-43900.0,7
-2,894400,-43907.0,7
-2,894500,-43896.5,7
-2,894600,-43893.0,7
-2,894700,-43893.0,7
-2,894800,-43886.0,7
-2,894900,-43935.0,7
-2,895000,-43893.0,7
-2,895100,-43903.5,7
-2,895200,-43893.0,7
-2,895300,-43893.0,7
-2,895400,-43882.5,7
-2,895500,-43889.5,7
-2,895600,-43879.0,7
-2,895700,-43886.0,7
-2,895800,-44077.0,25
-2,895900,-43952.0,25
-2,896000,-43952.0,25
-2,896100,-43802.0,25
-2,896200,-43952.0,25
-2,896300,-43952.0,25
-2,896400,-43952.0,25
-2,896500,-43939.5,25
-2,896600,-43777.0,25
-2,896700,-43927.0,25
-2,896800,-43927.0,25
-2,896900,-43909.0,28
-2,897000,-43909.0,28
-2,897100,-43951.0,28
-2,897200,-43909.0,28
-2,897300,-43909.0,28
-2,897400,-43909.0,28
-2,897500,-43937.0,28
-2,897600,-43923.0,28
-2,897700,-43881.0,28
-2,897800,-43881.0,28
-2,897900,-43881.0,28
-2,898000,-43881.0,28
-2,898100,-43881.0,28
-2,898200,-43881.0,28
-2,898300,-43859.0,10
-2,898400,-43919.0,10
-2,898500,-43914.0,10
-2,898600,-43909.0,10
-2,898700,-43899.0,10
-2,898800,-43899.0,10
-2,898900,-43924.0,10
-2,899000,-43909.0,10
-2,899100,-43909.0,10
-2,899200,-43919.0,10
-2,899300,-43909.0,10
-2,899400,-43894.0,10
-2,899500,-43889.0,10
-2,899600,-43899.0,10
-2,899700,-43914.0,10
-2,899800,-43899.0,10
-2,899900,-43914.0,10
-2,900000,-43899.0,10
-2,900100,-43839.0,10
-2,900200,-43899.0,10
-2,900300,-43909.0,10
-2,900400,-43899.0,10
-2,900500,-43894.0,10
-2,900600,-43879.0,10
-2,900700,-44016.5,25
-2,900800,-43954.0,25
-2,900900,-43954.0,25
-2,901000,-43976.5,7
-2,901100,-44108.5,19
-2,901200,-44080.0,19
-2,901300,-44080.0,19
-2,901400,-44142.5,1
-2,901500,-44146.5,1
-2,901600,-44146.0,1
-2,901700,-44146.0,1
-2,901800,-44146.0,1
-2,901900,-44144.5,1
-2,902000,-44230.0,12
-2,902100,-44194.0,12
-2,902200,-44194.0,12
-2,902300,-44212.0,12
-2,902400,-44261.5,-3
-2,902500,-44249.5,-3
-2,902600,-44233.0,-3
-2,902700,-44269.0,-3
-2,902800,-44233.0,-3
-2,902900,-44278.0,-3
-2,903000,-44251.0,-3
-2,903100,-44251.0,-3
-2,903200,-44251.0,-3
-2,903300,-44304.0,5
-2,903400,-44234.5,11
-2,903500,-44306.0,11
-2,903600,-44240.0,11
-2,903700,-44240.0,11
-2,903800,-44240.0,11
-2,903900,-44223.5,11
-2,904000,-44240.0,11
-2,904100,-44256.5,11
-2,904200,-44240.0,11
-2,904300,-44240.0,11
-2,904400,-44306.0,11
-2,904500,-44234.5,11
-2,904600,-44229.0,11
-2,904700,-44229.0,11
-2,904800,-44229.0,11
-2,904900,-44229.0,11
-2,905000,-44212.5,11
-2,905100,-44229.0,11
-2,905200,-44190.0,14
-2,905300,-44211.0,14
-2,905400,-44211.0,14
-2,905500,-44204.0,14
-2,905600,-44197.0,14
-2,905700,-44197.0,14
-2,905800,-44183.0,14
-2,905900,-44197.0,14
-2,906000,-44113.0,14
-2,906100,-44197.0,14
-2,906200,-44071.0,14
-2,906300,-44176.0,14
-2,906400,-44197.0,14
-2,906500,-44190.0,14
-2,906600,-44183.0,14
-2,906700,-44099.0,14
-2,906800,-44099.0,14
-2,906900,-44183.0,14
-2,907000,-44267.0,14
-2,907100,-44183.0,14
-2,907200,-44162.0,14
-2,907300,-44183.0,14
-2,907400,-44183.0,14
-2,907500,-44176.0,14
-2,907600,-44253.0,14
-2,907700,-44169.0,14
-2,907800,-44190.0,14
-2,907900,-44170.5,9
-2,908000,-44259.0,-8
-2,908100,-44223.0,-8
-2,908200,-44235.0,-8
-2,908300,-44223.0,-8
-2,908400,-44223.0,-8
-2,908500,-44227.0,-8
-2,908600,-44231.0,-8
-2,908700,-44231.0,-8
-2,908800,-44219.0,-8
-2,908900,-44231.0,-8
-2,909000,-44231.0,-8
-2,909100,-44301.5,3
-2,909200,-44297.0,3
-2,909300,-44300.0,3
-2,909400,-44300.0,3
-2,909500,-44295.5,3
-2,909600,-44294.0,3
-2,909700,-44294.0,3
-2,909800,-44294.0,3
-2,909900,-44294.0,3
-2,910000,-44294.0,3
-2,910100,-44312.0,3
-2,910200,-44436.0,20
-2,910300,-44336.0,20
-2,910400,-44336.0,20
-2,910500,-44326.0,20
-2,910600,-44316.0,20
-2,910700,-44316.0,20
-2,910800,-44316.0,20
-2,910900,-44316.0,20
-2,911000,-44286.0,20
-2,911100,-44316.0,20
-2,911200,-44316.0,20
-2,911300,-44316.0,20
-2,911400,-44499.0,34
-2,911500,-44362.0,19
-2,911600,-44425.0,10
-2,911700,-44425.0,10
-2,911800,-44435.0,10
-2,911900,-44435.0,10
-2,912000,-44435.0,10
-2,912100,-44435.0,10
-2,912200,-44435.0,10
-2,912300,-44435.0,10
-2,912400,-44445.0,10
-2,912500,-44445.0,10
-2,912600,-44425.0,10
-2,912700,-44430.0,10
-2,912800,-44440.0,10
-2,912900,-44497.0,-8
-2,913000,-44413.0,-8
-2,913100,-44461.0,-8
-2,913200,-44461.0,-8
-2,913300,-44473.0,-8
-2,913400,-44473.0,-8
-2,913500,-44465.0,-8
-2,913600,-44469.0,-8
-2,913700,-44477.0,-8
-2,913800,-44477.0,-8
-2,913900,-44517.0,-8
-2,914000,-44469.0,-8
-2,914100,-44469.0,-8
-2,914200,-44469.0,-8
-2,914300,-44469.0,-8
-2,914400,-44517.0,0
-2,914500,-44517.0,0
-2,914600,-44517.0,0
-2,914700,-44517.0,0
-2,914800,-44685.0,-18
-2,914900,-44664.0,-8
-2,915000,-44664.0,-8
-2,915100,-44712.0,-8
-2,915200,-44730.0,3
-2,915300,-44730.0,3
-2,915400,-44810.0,14
-2,915500,-44746.5,19
-2,915600,-44737.0,19
-2,915700,-44585.0,19
-2,915800,-44737.0,19
-2,915900,-44737.0,19
-2,916000,-44737.0,19
-2,916100,-44840.5,29
-2,916200,-44797.0,29
-2,916300,-44858.5,11
-2,916400,-44989.0,21
-2,916500,-44989.0,21
-2,916600,-44947.0,21
-2,916700,-44978.5,21
-2,916800,-44987.5,3
-2,916900,-44996.5,3
-2,917000,-45001.0,3
-2,917100,-45073.0,12
-2,917200,-45127.0,12
-2,917300,-45055.0,12
-2,917400,-45127.0,-6
-2,917500,-45094.0,-6
-2,917600,-45097.0,-6
-2,917700,-45097.0,-6
-2,917800,-45131.5,-11
-2,917900,-45082.0,-11
-2,918000,-45082.0,-11
-2,918100,-45082.0,-11
-2,918200,-45082.0,-11
-2,918300,-45181.0,-11
-2,918400,-45218.0,7
-2,918500,-45197.0,7
-2,918600,-45204.0,7
-2,918700,-45204.0,7
-2,918800,-45197.0,7
-2,918900,-45204.0,7
-2,919000,-45204.0,7
-2,919100,-45204.0,7
-2,919200,-45204.0,7
-2,919300,-45204.0,7
-2,919400,-45204.0,7
-2,919500,-45200.5,7
-2,919600,-45197.0,7
-2,919700,-45197.0,7
-2,919800,-45197.0,7
-2,919900,-45197.0,7
-2,920000,-45186.5,7
-2,920100,-45207.5,7
-2,920200,-45197.0,7
-2,920300,-45197.0,7
-2,920400,-45186.5,7
-2,920500,-45193.5,7
-2,920600,-45190.0,7
-2,920700,-45190.0,7
-2,920800,-45190.0,7
-2,920900,-45190.0,7
-2,921000,-45190.0,7
-2,921100,-45200.5,7
-2,921200,-45190.0,7
-2,921300,-45190.0,7
-2,921400,-45190.0,7
-2,921500,-45186.5,7
-2,921600,-45225.0,7
-2,921700,-45183.0,7
-2,921800,-45301.5,-11
-2,921900,-45252.0,-11
-2,922000,-45252.0,-11
-2,922100,-45252.0,-11
-2,922200,-45252.0,-11
-2,922300,-45252.0,-11
-2,922400,-45325.0,1
-2,922500,-45322.0,1
-2,922600,-45323.0,1
-2,922700,-45323.0,1
-2,922800,-45324.5,1
-2,922900,-45323.0,1
-2,923000,-45323.0,1
-2,923100,-45323.0,1
-2,923200,-45323.0,1
-2,923300,-45323.0,1
-2,923400,-45323.0,1
-2,923500,-45321.0,1
-2,923600,-45322.0,1
-2,923700,-45323.5,1
-2,923800,-45322.0,1
-2,923900,-45323.5,1
-2,924000,-45323.5,1
-2,924100,-45328.0,1
-2,924200,-45323.0,1
-2,924300,-45322.0,1
-2,924400,-45322.0,1
-2,924500,-45500.0,19
-2,924600,-45433.5,19
-2,924700,-45433.5,19
-2,924800,-45405.0,19
-2,924900,-45466.5,7
-2,925000,-45477.0,7
-2,925100,-45477.0,7
-2,925200,-45495.0,-1
-2,925300,-45493.0,-1
-2,925400,-45569.0,10
-2,925500,-45609.0,10
-2,925600,-45564.0,10
-2,925700,-45549.0,10
-2,925800,-45549.0,10
-2,925900,-45564.0,10
-2,926000,-45564.0,10
-2,926100,-45564.0,10
-2,926200,-45601.5,1
-2,926300,-45601.5,1
-2,926400,-45603.0,1
-2,926500,-45602.5,1
-2,926600,-45602.5,1
-2,926700,-45602.0,1
-2,926800,-45596.0,1
-2,926900,-45608.0,1
-2,927000,-45602.0,1
-2,927100,-45602.0,1
-2,927200,-45602.0,1
-2,927300,-45602.0,1
-2,927400,-45600.5,1
-2,927500,-45742.5,-17
-2,927600,-45683.0,-17
-2,927700,-45745.0,0
-2,927800,-45745.0,0
-2,927900,-45745.0,0
-2,928000,-45812.5,9
-2,928100,-45799.0,9
-2,928200,-45799.0,9
-2,928300,-45799.0,9
-2,928400,-45799.0,9
-2,928500,-45794.5,9
-2,928600,-45790.0,9
-2,928700,-45790.0,9
-2,928800,-45790.0,9
-2,928900,-45790.0,9
-2,929000,-45790.0,9
-2,929100,-45790.0,9
-2,929200,-45790.0,9
-2,929300,-45760.0,14
-2,929400,-45774.0,14
-2,929500,-45753.0,14
-2,929600,-45746.0,14
-2,929700,-45746.0,14
-2,929800,-45746.0,14
-2,929900,-45830.0,14
-2,930000,-45746.0,14
-2,930100,-45746.0,14
-2,930200,-45746.0,14
-2,930300,-45830.0,14
-2,930400,-45662.0,14
-2,930500,-45739.0,14
-2,930600,-45816.0,14
-2,930700,-45732.0,14
-2,930800,-45732.0,14
-2,930900,-45732.0,14
-2,931000,-45732.0,14
-2,931100,-45732.0,14
-2,931200,-45732.0,14
-2,931300,-45732.0,14
-2,931400,-45732.0,14
-2,931500,-45725.0,14
-2,931600,-45718.0,14
-2,931700,-45704.0,14
-2,931800,-45802.0,14
-2,931900,-45811.0,-4
-2,932000,-45793.0,-4
-2,932100,-45793.0,-4
-2,932200,-45891.0,14
-2,932300,-45821.0,14
-2,932400,-45803.0,17
-2,932500,-45794.5,17
-2,932600,-45811.5,17
-2,932700,-45786.0,17
-2,932800,-45786.0,17
-2,932900,-45786.0,17
-2,933000,-45786.0,17
-2,933100,-45786.0,17
-2,933200,-45786.0,17
-2,933300,-45786.0,17
-2,933400,-45786.0,17
-2,933500,-45777.5,17
-2,933600,-45752.0,17
-2,933700,-45833.0,-1
-2,933800,-45829.0,-1
-2,933900,-45910.0,10
-2,934000,-45895.0,10
-2,934100,-45865.0,15
-2,934200,-45887.5,15
-2,934300,-45880.0,15
-2,934400,-45865.0,15
-2,934500,-45857.5,15
-2,934600,-45850.0,15
-2,934700,-45835.0,15
-2,934800,-46043.0,33
-2,934900,-45878.0,33
-2,935000,-45878.0,33
-2,935100,-45896.0,24
-2,935200,-46076.0,24
-2,935300,-45896.0,24
-2,935400,-45932.0,24
-2,935500,-45920.0,24
-2,935600,-46013.0,6
-2,935700,-46037.0,6
-2,935800,-46037.0,6
-2,935900,-46037.0,6
-2,936000,-46046.0,6
-2,936100,-46037.0,6
-2,936200,-46028.0,6
-2,936300,-46037.0,6
-2,936400,-46028.0,6
-2,936500,-46034.0,6
-2,936600,-46031.0,6
-2,936700,-46031.0,6
-2,936800,-46031.0,6
-2,936900,-46067.0,6
-2,937000,-46031.0,6
-2,937100,-46031.0,6
-2,937200,-46031.0,6
-2,937300,-46031.0,6
-2,937400,-46031.0,6
-2,937500,-46079.0,6
-2,937600,-46025.0,6
-2,937700,-45989.0,6
-2,937800,-46061.0,6
-2,937900,-46025.0,6
-2,938000,-46007.0,2
-2,938100,-46010.0,2
-2,938200,-46013.0,2
-2,938300,-46013.0,2
-2,938400,-46015.0,2
-2,938500,-46012.0,2
-2,938600,-46011.0,2
-2,938700,-46011.0,2
-2,938800,-46011.0,2
-2,938900,-46011.0,2
-2,939000,-46011.0,2
-2,939100,-46011.0,2
-2,939200,-46011.0,2
-2,939300,-46011.0,2
-2,939400,-45993.0,2
-2,939500,-46022.0,5
-2,939600,-46027.0,5
-2,939700,-45997.0,5
-2,939800,-45997.0,5
-2,939900,-45997.0,5
-2,940000,-45997.0,5
-2,940100,-46027.0,5
-2,940200,-46004.5,5
-2,940300,-45997.0,5
-2,940400,-45997.0,5
-2,940500,-45987.0,5
-2,940600,-45992.0,5
-2,940700,-45987.0,5
-2,940800,-46020.5,-3
-2,940900,-46016.0,-3
-2,941000,-46016.0,-3
-2,941100,-46016.0,-3
-2,941200,-46086.5,7
-2,941300,-46086.0,1
-2,941400,-46088.0,1
-2,941500,-46087.5,1
-2,941600,-46086.0,1
-2,941700,-46087.0,1
-2,941800,-46088.5,1
-2,941900,-46087.0,1
-2,942000,-46093.0,1
-2,942100,-46087.0,1
-2,942200,-46088.5,1
-2,942300,-46087.0,1
-2,942400,-46087.0,1
-2,942500,-46085.0,1
-2,942600,-46086.0,1
-2,942700,-46050.0,7
-2,942800,-46050.0,7
-2,942900,-46050.0,7
-2,943000,-46050.0,7
-2,943100,-46050.0,7
-2,943200,-46050.0,7
-2,943300,-46050.0,7
-2,943400,-46050.0,7
-2,943500,-46046.5,7
-2,943600,-46043.0,7
-2,943700,-46043.0,7
-2,943800,-46043.0,7
-2,943900,-46043.0,7
-2,944000,-46043.0,7
-2,944100,-46182.5,-11
-2,944200,-46133.0,-11
-2,944300,-46133.0,-11
-2,944400,-46133.0,-11
-2,944500,-46138.5,-11
-2,944600,-46045.0,-11
-2,944700,-46271.0,7
-2,944800,-46293.0,-2
-2,944900,-46290.0,-2
-2,945000,-46290.0,-2
-2,945100,-46290.0,-2
-2,945200,-46421.0,16
-2,945300,-46341.0,16
-2,945400,-46341.0,16
-2,945500,-46333.0,16
-2,945600,-46325.0,16
-2,945700,-46325.0,16
-2,945800,-46325.0,16
-2,945900,-46229.0,16
-2,946000,-46349.0,16
-2,946100,-46325.0,16
-2,946200,-46325.0,16
-2,946300,-46325.0,16
-2,946400,-46325.0,16
-2,946500,-46317.0,16
-2,946600,-46309.0,16
-2,946700,-46293.0,16
-2,946800,-46405.0,16
-2,946900,-46333.0,16
-2,947000,-46309.0,16
-2,947100,-46213.0,16
-2,947200,-46309.0,16
-2,947300,-46285.0,16
-2,947400,-46285.0,16
-2,947500,-46325.0,16
-2,947600,-46293.0,16
-2,947700,-46293.0,16
-2,947800,-46293.0,16
-2,947900,-46389.0,16
-2,948000,-46275.0,19
-2,948100,-46275.0,19
-2,948200,-46275.0,19
-2,948300,-46275.0,19
-2,948400,-46275.0,19
-2,948500,-46294.0,19
-2,948600,-46142.0,19
-2,948700,-46256.0,19
-2,948800,-46256.0,19
-2,948900,-46370.0,19
-2,949000,-46256.0,19
-2,949100,-46284.5,19
-2,949200,-46256.0,19
-2,949300,-46256.0,19
-2,949400,-46256.0,19
-2,949500,-46246.5,19
-2,949600,-46123.0,19
-2,949700,-46351.0,19
-2,949800,-46237.0,19
-2,949900,-46123.0,19
-2,950000,-46237.0,19
-2,950100,-46237.0,19
-2,950200,-46387.0,36
-2,950300,-46315.0,36
-2,950400,-46261.0,36
-2,950500,-46099.0,36
-2,950600,-46279.0,36
-2,950700,-46279.0,36
-2,950800,-46279.0,36
-2,950900,-46279.0,36
-2,951000,-46279.0,36
-2,951100,-46279.0,36
-2,951200,-46279.0,36
-2,951300,-46063.0,36
-2,951400,-46279.0,36
-2,951500,-46261.0,36
-2,951600,-46368.0,46
-2,951700,-46253.0,46
-2,951800,-46253.0,46
-2,951900,-46253.0,46
-2,952000,-46253.0,46
-2,952100,-45977.0,46
-2,952200,-46253.0,46
-2,952300,-46253.0,46
-2,952400,-46184.0,46
-2,952500,-46445.0,54
-2,952600,-46175.0,54
-2,952700,-46274.0,36
-2,952800,-46310.0,36
-2,952900,-46310.0,36
-2,953000,-46310.0,36
-2,953100,-46310.0,36
-2,953200,-46634.0,36
-2,953300,-46310.0,36
-2,953400,-46346.0,36
-2,953500,-46292.0,36
-2,953600,-46490.0,36
-2,953700,-46340.0,25
-2,953800,-46340.0,25
-2,953900,-46340.0,25
-2,954000,-46340.0,25
-2,954100,-46340.0,25
-2,954200,-46340.0,25
-2,954300,-46340.0,25
-2,954400,-46365.0,25
-2,954500,-46327.5,25
-2,954600,-46315.0,25
-2,954700,-46315.0,25
-2,954800,-46352.5,25
-2,954900,-46465.0,25
-2,955000,-46315.0,25
-2,955100,-46315.0,25
-2,955200,-46465.0,25
-2,955300,-46315.0,25
-2,955400,-46315.0,25
-2,955500,-46302.5,25
-2,955600,-46290.0,25
-2,955700,-46290.0,25
-2,955800,-46140.0,25
-2,955900,-46290.0,25
-2,956000,-46290.0,25
-2,956100,-46290.0,25
-2,956200,-46252.5,25
-2,956300,-46290.0,25
-2,956400,-46315.0,25
-2,956500,-46277.5,25
-2,956600,-46265.0,25
-2,956700,-46265.0,25
-2,956800,-46265.0,25
-2,956900,-46265.0,25
-2,957000,-46227.5,25
-2,957100,-46265.0,25
-2,957200,-46265.0,25
-2,957300,-46223.0,32
-2,957400,-46205.0,35
-2,957500,-46187.5,35
-2,957600,-46191.0,42
-2,957700,-46128.0,42
-2,957800,-46191.0,42
-2,957900,-46128.0,42
-2,958000,-46128.0,42
-2,958100,-46128.0,42
-2,958200,-46128.0,42
-2,958300,-46170.0,42
-2,958400,-46170.0,42
-2,958500,-46107.0,42
-2,958600,-46086.0,42
-2,958700,-46149.0,42
-2,958800,-46086.0,42
-2,958900,-46086.0,42
-2,959000,-46149.0,42
-2,959100,-46086.0,42
-2,959200,-46086.0,42
-2,959300,-45834.0,42
-2,959400,-46086.0,42
-2,959500,-46065.0,42
-2,959600,-46044.0,42
-2,959700,-46044.0,42
-2,959800,-46044.0,42
-2,959900,-46107.0,42
-2,960000,-46107.0,42
-2,960100,-46044.0,42
-2,960200,-46107.0,42
-2,960300,-46044.0,42
-2,960400,-46086.0,42
-2,960500,-46023.0,42
-2,960600,-46023.0,33
-2,960700,-46107.0,21
-2,960800,-46128.0,21
-2,960900,-46128.0,21
-2,961000,-46128.0,21
-2,961100,-46128.0,21
-2,961200,-46128.0,21
-2,961300,-46096.5,21
-2,961400,-46128.0,21
-2,961500,-46117.5,21
-2,961600,-46107.0,21
-2,961700,-46138.5,21
-2,961800,-46107.0,21
-2,961900,-46143.0,12
-2,962000,-46179.0,4
-2,962100,-46191.0,4
-2,962200,-46179.0,4
-2,962300,-46189.0,4
-2,962400,-46185.0,4
-2,962500,-46183.0,4
-2,962600,-46187.0,4
-2,962700,-46181.0,4
-2,962800,-46215.5,11
-2,962900,-46188.0,11
-2,963000,-46188.0,11
-2,963100,-46171.5,11
-2,963200,-46188.0,11
-2,963300,-46199.0,11
-2,963400,-46188.0,11
-2,963500,-46182.5,11
-2,963600,-46177.0,11
-2,963700,-46177.0,11
-2,963800,-46290.0,24
-2,963900,-46266.0,24
-2,964000,-46230.0,24
-2,964100,-46230.0,24
-2,964200,-46230.0,24
-2,964300,-46230.0,24
-2,964400,-46230.0,24
-2,964500,-46218.0,24
-2,964600,-46206.0,24
-2,964700,-46252.0,14
-2,964800,-46266.0,14
-2,964900,-46266.0,14
-2,965000,-46266.0,14
-2,965100,-46266.0,14
-2,965200,-46266.0,14
-2,965300,-46266.0,14
-2,965400,-46266.0,14
-2,965500,-46259.0,14
-2,965600,-46252.0,14
-2,965700,-46222.0,19
-2,965800,-46222.0,19
-2,965900,-46250.5,19
-2,966000,-46222.0,19
-2,966100,-46222.0,19
-2,966200,-46222.0,19
-2,966300,-46241.0,19
-2,966400,-46222.0,19
-2,966500,-46212.5,19
-2,966600,-46203.0,19
-2,966700,-46203.0,19
-2,966800,-46203.0,19
-2,966900,-46203.0,19
-2,967000,-46317.0,19
-2,967100,-46203.0,19
-2,967200,-46203.0,19
-2,967300,-46203.0,19
-2,967400,-46203.0,19
-2,967500,-46355.0,19
-2,967600,-46184.0,19
-2,967700,-46212.5,19
-2,967800,-46184.0,19
-2,967900,-46184.0,19
-2,968000,-46184.0,19
-2,968100,-46212.5,19
-2,968200,-46184.0,19
-2,968300,-46298.0,19
-2,968400,-46070.0,19
-2,968500,-46174.5,19
-2,968600,-46165.0,19
-2,968700,-46165.0,19
-2,968800,-46195.0,1
-2,968900,-46201.0,1
-2,969000,-46195.0,1
-2,969100,-46195.0,1
-2,969200,-46273.0,13
-2,969300,-46356.0,23
-2,969400,-46333.0,23
-2,969500,-46126.0,23
-2,969600,-46310.0,23
-2,969700,-46287.0,23
-2,969800,-46310.0,23
-2,969900,-46310.0,23
-2,970000,-46310.0,23
-2,970100,-46310.0,23
-2,970200,-46310.0,23
-2,970300,-46298.5,23
-2,970400,-46388.0,31
-2,970500,-46047.0,31
-2,970600,-46341.5,31
-2,970700,-46295.0,31
-2,970800,-46481.0,31
-2,970900,-46341.5,31
-2,971000,-46341.5,31
-2,971100,-46295.0,31
-2,971200,-46295.0,31
-2,971300,-46295.0,31
-2,971400,-46295.0,31
-2,971500,-46279.5,31
-2,971600,-46264.0,31
-2,971700,-46264.0,31
-2,971800,-46264.0,31
-2,971900,-46078.0,31
-2,972000,-46264.0,31
-2,972100,-46078.0,31
-2,972200,-46217.5,31
-2,972300,-46217.5,31
-2,972400,-46264.0,31
-2,972500,-46248.5,31
-2,972600,-46233.0,31
-2,972700,-46047.0,31
-2,972800,-46233.0,31
-2,972900,-46279.5,31
-2,973000,-46419.0,31
-2,973100,-46047.0,31
-2,973200,-45954.0,31
-2,973300,-46186.5,31
-2,973400,-46233.0,31
-2,973500,-45954.0,31
-2,973600,-46202.0,31
-2,973700,-46202.0,31
-2,973800,-46202.0,31
-2,973900,-46016.0,31
-2,974000,-46203.5,25
-2,974100,-46391.0,25
-2,974200,-46166.0,25
-2,974300,-46166.0,25
-2,974400,-46166.0,25
-2,974500,-46153.5,25
-2,974600,-46141.0,25
-2,974700,-46141.0,25
-2,974800,-46141.0,25
-2,974900,-46141.0,25
-2,975000,-46141.0,25
-2,975100,-46141.0,25
-2,975200,-46141.0,25
-2,975300,-46141.0,25
-2,975400,-45916.0,25
-2,975500,-46128.5,25
-2,975600,-46116.0,25
-2,975700,-46153.5,25
-2,975800,-46116.0,25
-2,975900,-46369.0,43
-2,976000,-46412.0,43
-2,976100,-46154.0,43
-2,976200,-46218.5,43
-2,976300,-46132.5,43
-2,976400,-46197.0,43
-2,976500,-46132.5,43
-2,976600,-46183.0,31
-2,976700,-46229.5,31
-2,976800,-46183.0,31
-2,976900,-46183.0,31
-2,977000,-46183.0,31
-2,977100,-46229.5,31
-2,977200,-46183.0,31
-2,977300,-46183.0,31
-2,977400,-46183.0,31
-2,977500,-46167.5,31
-2,977600,-46152.0,31
-2,977700,-46152.0,31
-2,977800,-46152.0,31
-2,977900,-46152.0,31
-2,978000,-46152.0,31
-2,978100,-46152.0,31
-2,978200,-46152.0,31
-2,978300,-46152.0,31
-2,978400,-46152.0,31
-2,978500,-46136.5,31
-2,978600,-46283.0,38
-2,978700,-46093.0,38
-2,978800,-46165.0,26
-2,978900,-46165.0,26
-2,979000,-46165.0,26
-2,979100,-46165.0,26
-2,979200,-46165.0,26
-2,979300,-46165.0,26
-2,979400,-46165.0,26
-2,979500,-46373.0,26
-2,979600,-46187.0,18
-2,979700,-46214.0,18
-2,979800,-46242.5,7
-2,979900,-46253.0,7
-2,980000,-46190.0,7
-2,980100,-46253.0,7
-2,980200,-46253.0,7
-2,980300,-46211.0,7
-2,980400,-46330.0,17
-2,980500,-46304.5,17
-2,980700,-46296.0,17
-2,980800,-46296.0,17
